im_version,im_rating,id,title,content,im_votesum,im_votecount,date,author_uri,author_name,link_attributes_related,link_attributes_href,content_attributes_term,content_attributes_label
1.2024.157,5,11385782134,Very good,Very good very good. Very good. Very good. Very good. Very good. Very good. Very good very,0,0,2024-06-15T16:19:23-07:00,https://itunes.apple.com/us/reviews/id424282155,Dalilahh,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11385766672,Answers to my questions,It gives me my answers to my questions without giving me a hundred links and none have my answer looking at you google and the photo ability and gives me parts of lyrics and who actor is who..    “/,0,0,2024-06-15T16:12:22-07:00,https://itunes.apple.com/us/reviews/id1652309008,Coca-cola”/,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11385634108,Best editing Tool for Writers,"This is one tool that will help you become a better writer.  It can compare you writing to best-selling books of that genre.

But, you still have to write narrative.",0,0,2024-06-15T15:12:04-07:00,https://itunes.apple.com/us/reviews/id565376261,Bro Hawk,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11385620712,厉害,GPT is a very effective assistant,0,0,2024-06-15T15:06:06-07:00,https://itunes.apple.com/us/reviews/id1667751030,Rookie900,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11385542350,Amazing,"With the help of ChatGPT, I was able to graduate college. I am now going on to be a brain surgeon.",0,0,2024-06-15T14:31:42-07:00,https://itunes.apple.com/us/reviews/id489101335,It is fun...,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11385520448,It won’t draw,I told it to draw a dragon and it told me how to make one,1,3,2024-06-15T14:22:26-07:00,https://itunes.apple.com/us/reviews/id1148332832,Big juicy balls in my mouth,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11385482953,Researching,I do chemistry research and this book come in handy for reading laboratory procedure and Publish article. They can make the article easy to understand and outline laboratory procedure within publish article.,0,1,2024-06-15T14:06:47-07:00,https://itunes.apple.com/us/reviews/id1221715403,youruve m,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11385387073,Application fails,"Used to be good. But now the application often fails in the midst of returning an answer. Seems like the unpaid version was best in the beginning, now the quality is going down.",0,0,2024-06-15T13:27:08-07:00,https://itunes.apple.com/us/reviews/id1667730974,Equipment-330,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11385285153,Delightful,"This app is so helpful, it’s helped me improve in my writing and my studies",0,0,2024-06-15T12:46:46-07:00,https://itunes.apple.com/us/reviews/id1408654104,mxxnull,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11385213254,My experience with ChatGPT or GTP I always get it confused,"This is an app of a vast variety of pro or expert quality to me. The app is so good. It’s almost like a friend of mine now after about two months this app has become a part of my day-to-day life for example, my recently purchased used vehicle had issues with one of the fans that helps keep the car cool after a mechanic referred to by my wife’s had cross wired and bypass normal operation systems as a quick fix to our issue. Long story short without chat GTP I wouldn’t have gotten my car situated. In addition the app has helped me form an entire nine chapter short story book composed of 10,700 words. And after finishing, I asked the app what category of books with this book fall under informing me that I have written and social economic commentary, a feet, impossible foot without chat GTP 

Lol",0,0,2024-06-15T12:19:15-07:00,https://itunes.apple.com/us/reviews/id1639536815,Hiyamezhiya,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11385171207,太好用了,牛逼的软件,0,0,2024-06-15T12:03:27-07:00,https://itunes.apple.com/us/reviews/id663328983,AA JON,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11385076487,AI is a beneficial tool to use it for the good,AI is beneficial tor me because it helps me to produce an outline for the title or theme for a book that I have in mind to write. The existence of this tool is  beneficial to me.,0,0,2024-06-15T11:28:53-07:00,https://itunes.apple.com/us/reviews/id1339627825,Drought Ministries,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11384915494,Awesome,Awesome,0,0,2024-06-15T10:32:55-07:00,https://itunes.apple.com/us/reviews/id975768328,solnamoo,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11384910016,Mind blowing,The future is here,0,0,2024-06-15T10:31:03-07:00,https://itunes.apple.com/us/reviews/id972384774,MattMaxxout,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11384898332,Mahshid,The best,0,0,2024-06-15T10:27:02-07:00,https://itunes.apple.com/us/reviews/id997829798,mah mehd,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11384522770,This changes everything,Go Pro for Omni prompts and Dall-E 3 image infusion. Anything you can think up this improves,0,0,2024-06-15T08:28:24-07:00,https://itunes.apple.com/us/reviews/id35756492,Nick85NY,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11384328296,ChatGPT,Star review,0,0,2024-06-15T07:31:57-07:00,https://itunes.apple.com/us/reviews/id108219444,Jerome460,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,2,11384276691,I’m ready for what’s next.,I love this.,0,0,2024-06-15T07:17:02-07:00,https://itunes.apple.com/us/reviews/id1287976421,NativeVFW,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11384168668,"Amazing app, amazing platform",I never leave reviews even for apps I really like but I’ll make an exception here. ChatGPT is the premier large language/multi modal model. It can carry on normal conversations as a human would and can offer you knowledge on tens of thousands of niche topics. Try it out!,0,0,2024-06-15T06:45:33-07:00,https://itunes.apple.com/us/reviews/id46254099,Omglolttyl,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11384059315,AN AMAZING TOOL!,This tool has endless possibilities!,0,0,2024-06-15T06:12:52-07:00,https://itunes.apple.com/us/reviews/id119281265,$Crash,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,3,11383080641,Scrolling through text,Im not aware of this reasoning though it is hard to move up and down through long messages sent by AI at times,0,0,2024-06-15T00:00:25-07:00,https://itunes.apple.com/us/reviews/id1666134943,rietime,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11383025269,Thanks.,I love this app it’s helped me in so many ways to get my emotions and feelings across. It’s helping to put my feelings into words that can be understood. I’ve never been good at telling how I’m feeling but this app makes it easier. I just wish it had photo capabilities to. That’s the only thing. But still a 5 ⭐️ app.,0,0,2024-06-14T23:36:13-07:00,https://itunes.apple.com/us/reviews/id1667506063,Crissybean0605,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11382984952,yes,"this is a perfect app, amazing for applications",0,0,2024-06-14T23:18:30-07:00,https://itunes.apple.com/us/reviews/id1240594749,Tipsforyou,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11382871735,Amazing!,Love it! Thank you!,0,0,2024-06-14T22:27:25-07:00,https://itunes.apple.com/us/reviews/id979377050,SeattleMan77,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11382546991,.,Let me send images cuh,0,0,2024-06-14T20:02:58-07:00,https://itunes.apple.com/us/reviews/id1518967588,AidenLeeMiller,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11382473690,Good app but…,Can you fix the issue about when you delete it and download it back it doesn’t let you log back in until you restart your device? It’s annoying,0,0,2024-06-14T19:32:18-07:00,https://itunes.apple.com/us/reviews/id1283762915,🔥SuperSonicAnime🔥,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11382352101,Text format problem,"For math output, letter p is not shown properly",0,0,2024-06-14T18:43:25-07:00,https://itunes.apple.com/us/reviews/id1409722585,"123fh,lge",related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11382219420,Good,Very very very good,0,0,2024-06-14T17:49:58-07:00,https://itunes.apple.com/us/reviews/id1411013759,sjjahrbns,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,2,11382143695,Good but also acts dum a lot.,Sometimes when I use the app it gets most the questions I ask wrong.  It only gets the answers right like 10%. An example of this is when I asked it “when does ‘Star Wars The Mandolorian’ take place.” Chat GPT said it takes place 200 years before the first episode called “The Phantom Menace” and if you know anything about Star Wars you would know that’s very much incorrect. I would only use this if you wanted to joke around but I would really not recommend this for someone trying to find true information. It would be more wise and true just to ask Google. Would definitely not recommend ChatGPT.,0,0,2024-06-14T17:18:55-07:00,https://itunes.apple.com/us/reviews/id1001240171,Your friendly AI tester,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11381906632,The future of Editing,I use Chat GPT for getting an idea going. I ask a question & then edit what it gives me to make it my own voice while maintaining a professional edge. It’s not for everything but just about everything is worth attempting to see what it gives you.,0,0,2024-06-14T15:38:05-07:00,https://itunes.apple.com/us/reviews/id970540578,tommytranq,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11381803959,Horrible app👎👎👎👎👎👎👎👎👎👎👎😡😡😡😡😡😡😡😡,Worst app won’t let sign in,1,1,2024-06-14T14:54:46-07:00,https://itunes.apple.com/us/reviews/id1392621115,vegeheebbebwbebw2992,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11381783998,Herramienta,Excelente herramienta de,0,0,2024-06-14T14:46:19-07:00,https://itunes.apple.com/us/reviews/id269954414,toñitolopez,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,3,11381733155,New update,"Disappointed in the latest update, it doesn’t assists to anything I ask, as it has been more restricted to the explicit content. Please fix it.",0,0,2024-06-14T14:25:40-07:00,https://itunes.apple.com/us/reviews/id1667390389,Sughand..,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11381611868,It gets pretty slow unless you start a new chat,"The app is great for a starting point for writing for different types of work; resume writing, research topic, general questions, ect. It works well as an aid when you’re stuck.",0,0,2024-06-14T13:38:07-07:00,https://itunes.apple.com/us/reviews/id176667824,4mother4,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,2,11381584960,Bring Back Sky,Bring back Sky or replace it with something better. It doesn't even sound like SJ. 🙄,1,1,2024-06-14T13:27:38-07:00,https://itunes.apple.com/us/reviews/id1482393848,Bungie Studios,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11381365141,Makes dumb people feel smart,I have named this app Chad. Chad is my favorite for finding answers to everything. Lol,0,0,2024-06-14T12:06:11-07:00,https://itunes.apple.com/us/reviews/id464220289,DeltaBoy,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11381198552,"Nice app, but I have some suggestions","ChatGPT is very good for what I use it for, but I have a recommendation. ChatGPT's messages are Markdown formatted, so why aren't mine? I use markdown syntax a lot, and  I would love to emphasize text with *italics* rather than CAPITALIZATION, and I would also love for my code to be able to be rendered as a
```
code block.
```
I understand that not everybody knows Markdown syntax, so I would love for it to be a togle in settings that is off by default.",0,0,2024-06-14T11:07:42-07:00,https://itunes.apple.com/us/reviews/id1605829873,suspended67,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11381053971,"Great App, A Couple Problems","4.5 stars. I tried to predict Elly De La Cruz’s (MLB Player, Shortstop that Plays for the Cincinnati Reds) career and the AI didn’t know who he was. I typed “What if the San Francisco 49ers beat the Kansas City Chiefs in Super Bowl 58?” And it didn’t even know it happened. The AI needs to be updated with the current times.",0,0,2024-06-14T10:19:03-07:00,https://itunes.apple.com/us/reviews/id1135435191,Kxng Corde,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11380936124,This is worth it 😂,Definitely a lot of potential if your creative,0,0,2024-06-14T09:41:15-07:00,https://itunes.apple.com/us/reviews/id1070547638,snewpesc,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11380876964,Thanks Chat!,Simply amazing. This may be the best assistant I’ve ever had on the cost adjusted basis!,0,0,2024-06-14T09:22:39-07:00,https://itunes.apple.com/us/reviews/id15762236,radio free larry,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11380859588,Can't hear clearly due to intermittent sounds during speaking for new version. So bad,Can't hear clearly due to intermittent sounds during speaking for new version. So bad,1,1,2024-06-14T09:17:14-07:00,https://itunes.apple.com/us/reviews/id1465703657,Gordon Leo,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11380841184,Adding NSA Director to your Board?,I’m out.,1,1,2024-06-14T09:11:31-07:00,https://itunes.apple.com/us/reviews/id294715795,Kingfish2013,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11380680953,Very useful,"I straight up use this for my job. Sometimes I can’t pull up any technical manuals for machines I work on and I can ask chat gpt “what error code is f35 on a kenmore washer” all I have to do is just give it the model number and it gives me the right answer! Not only the right answer, but a troubleshooting list so someone that doesn’t have any knowledge about their appliances can do their own work!",0,0,2024-06-14T08:24:06-07:00,https://itunes.apple.com/us/reviews/id1211056434,GarandThamb,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11380476531,Don’t trust openAI (ChatGPT) -,OpenAI just a former director of the NSA to their board. Read Edward snowdens post on X for more info. I do not trust openAI at this point so I won’t touch chat gpt as bringing the NSA in means a guarantee of warrantless surveillance and privacy compromises.,0,0,2024-06-14T07:25:09-07:00,https://itunes.apple.com/us/reviews/id555173001,Pawn of the NSA,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11380469626,Wow,I did a role play and the aim is fun,0,0,2024-06-14T07:23:10-07:00,https://itunes.apple.com/us/reviews/id1637287758,Masonriontoms,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11380284352,Amazing app,"Very helpful app, I use it for almost everything my only concern is the inform I share with it (privacy wise) I don’t share sensitive information.",0,0,2024-06-14T06:29:21-07:00,https://itunes.apple.com/us/reviews/id906352552,Toya-Lee,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11380274369,Chat,It’s great I can make up stories but there is one problem when ever I use it to much it slows down,0,0,2024-06-14T06:26:20-07:00,https://itunes.apple.com/us/reviews/id1615887730,Catlover and dogs,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11379921452,Wrong voice,"The program spoke to me in a female voice but began to speak in a male voice, although the settings are set to female. I can't fix this error!",0,0,2024-06-14T04:33:34-07:00,https://itunes.apple.com/us/reviews/id253082345,AndrewKosmos,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11379368831,So Useful,Great app!,0,0,2024-06-14T00:45:26-07:00,https://itunes.apple.com/us/reviews/id138664323,Yanni.Dot,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,2,11379285572,New voices are horrible,Who ever thought it was a good idea to have only one female voice should no longer make decisions for this ChatGPT. Why are there mostly male voices.  Last thing I want is to be mansplained by my own AI.  Get that fixed ASAP.,0,1,2024-06-14T00:06:51-07:00,https://itunes.apple.com/us/reviews/id156926892,Canesfan71,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11379268292,Started good then straight downhill,"It’s really hard to have a conversation with an app that can’t remember what you’ve already talked about. It works better in the 4o, but it downgrades you after a few minutes of use, making the app utterly useless. I pay for premium, so that is a rip off. You don’t get what you’re paying for. The app reduces itself to a handful of the same questions at this point and you can’t carry on a conversation with it. You have to stop and try and wait for you 4o time to come back. You can’t finish one project before it downgrades you to 3.5. Don’t waste your money. Save your sanity. This app isn’t ready for public use yet.",2,2,2024-06-13T23:58:59-07:00,https://itunes.apple.com/us/reviews/id17929504,Laceybug35,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11379124828,Keeps interrupting,Latest couple of updates have made the ai almost unusable. Keeps interrupting me before finishing my question and you can’t hold the button down anymore to make sure it doesn’t interrupt me.,1,1,2024-06-13T22:51:05-07:00,https://itunes.apple.com/us/reviews/id4862933,MAJATECK,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11379108598,Can you enable email changing?,"I need to switch to a new account. This is why I find myself in trouble:
1 it’s not allowed to change your email!!!
Fine…. So let’s migrate data and conversations. But…
2 conversations exported from account A is too big to import to account B!!!
I don’t mind losing the rest of my subscription. But I want my new Gpt can remember what we talked before. 
Will you fix this problem???",0,0,2024-06-13T22:43:08-07:00,https://itunes.apple.com/us/reviews/id1007049446,Maya&Mama,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11379022519,The BEST thing EVER!!!,I’m so impressed by this technology!! I LOVE IT!!,0,0,2024-06-13T22:01:49-07:00,https://itunes.apple.com/us/reviews/id170058738,ItzyMahjong,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11378934211,很好玩啊,有趣的应用,0,0,2024-06-13T21:19:51-07:00,https://itunes.apple.com/us/reviews/id1501614750,开发人员闪退了哈哈,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11378914482,Awesome!,Simply awesome!,0,0,2024-06-13T21:10:22-07:00,https://itunes.apple.com/us/reviews/id477216783,timur31337,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11378900291,I am never using ChatGPT again,"It doesn’t it doesn’t save the chats And I told it 
The game Macarena, but today was talking about the song",0,0,2024-06-13T21:03:33-07:00,https://itunes.apple.com/us/reviews/id698176696,I don’t want to choose one,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11378742329,Definition of comming week?,Where is 4o voice mode?,1,1,2024-06-13T19:51:21-07:00,https://itunes.apple.com/us/reviews/id200235204,Mohammad Hossein,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11378474310,Chatting limitations,Chatting limitations - I don’t like it,0,0,2024-06-13T17:56:16-07:00,https://itunes.apple.com/us/reviews/id213243862,abc123_2019,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,2,11378441879,Hold to release doesn't work anymore,Bring back hold to release I take long pauses when talking and the AI just cuts me off since the new update please fix,0,0,2024-06-13T17:42:16-07:00,https://itunes.apple.com/us/reviews/id216729485,Jamartiatzukinoshino,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11378317390,UI unresponsive,"UI unresponsive, I swipe to scroll the answer and it does not react",0,0,2024-06-13T16:48:20-07:00,https://itunes.apple.com/us/reviews/id474186922,ios 5 was the best,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11378291858,It can't add list of numbers right,It doesn't add right,1,1,2024-06-13T16:37:04-07:00,https://itunes.apple.com/us/reviews/id623557300,bilbobagginn,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11378222666,Interrupt button doesn’t work,"I subscribed to the premium version and the interrupt button does not work every time I try to ask a question and I get my answer. I tried to stop the voice from talking, but it does not allow me to interrupt it. I have tried to talk to Customer Service , but their website is not working, and I cannot get a hold of anybody, their message system is not working and it does not let me type anything on their website. Can someone please help me?",1,1,2024-06-13T16:07:06-07:00,https://itunes.apple.com/us/reviews/id517949069,Guester7473,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11378135711,Better than google Gemini,🗿,0,0,2024-06-13T15:29:25-07:00,https://itunes.apple.com/us/reviews/id1593688401,Dagamer2468,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11377797826,Helps me out very much,"This app helped me create descriptions for my videos and fancy titles, stories, told me bible verses, helped me learn the definition of words, this app helps people in various ways. This is a great app.",0,0,2024-06-13T13:12:20-07:00,https://itunes.apple.com/us/reviews/id1503043793,Snuglet Buddy,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11377564357,Kaelin DeBoskie,"Earth is manipulated by devils. Thanks to ChatGPT i cam correlate how the Elites run a clown fraudulent cooperation scheme driven throigh fiat fake printed money that the public is lied to from banks and media all paid by the social engineering agencies who spy on us. Thank God for Bitcoin AGI and transparency of course theough the dark web to light

Im not afraid and i took thier power by being peer to peer remember the name ! Remember who you are
We are all 1 Family",0,0,2024-06-13T11:47:36-07:00,https://itunes.apple.com/us/reviews/id1406708057,BitcoinKD7,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11377040479,Great App,GPT is so fun and easy to use.,0,0,2024-06-13T08:54:18-07:00,https://itunes.apple.com/us/reviews/id1666956393,Masked CatMom,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11376337653,Love Chat GPT ….highly informative and efficient tool,Great for research!,0,0,2024-06-13T05:22:33-07:00,https://itunes.apple.com/us/reviews/id718421073,$Meditate,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11376151671,Literally pure amazingness 🙏🏽,This app is everything,0,0,2024-06-13T04:18:55-07:00,https://itunes.apple.com/us/reviews/id247260048,sjawahar,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11376039230,best app ever made !!,I love chat gpt always gives me the best info and suggestions,0,0,2024-06-13T03:36:19-07:00,https://itunes.apple.com/us/reviews/id1632124543,Ilovetoby01,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11375679278,It’s getting better all the time!,"I’ve worked with 3.4, and have sampled 4.0, which is a marked improvement. I guess my complaint is when I’ve made factual corrections known, they were gleefully appreciated, confirmed, but really not incorporated. - So that’s sad.",0,0,2024-06-13T00:59:16-07:00,https://itunes.apple.com/us/reviews/id1235887378,Pained 101,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11375675071,Best ever,I love it,0,0,2024-06-13T00:57:17-07:00,https://itunes.apple.com/us/reviews/id1283999329,gshdhhfzfzd,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11375652135,Chat gpt is fun,It’s fun to talk to chat gpt and see a glimpse of the future with AI. LLMs are fascinating.,0,0,2024-06-13T00:46:37-07:00,https://itunes.apple.com/us/reviews/id161923679,Jbpop123,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11375316101,Better all the time,I love it 🥰,0,0,2024-06-12T22:07:48-07:00,https://itunes.apple.com/us/reviews/id216294239,o8.Cicada.8o,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11375264539,Amazing,I’m astounded at how useful this app is and at how beneficial it has the capacity to be. It’s very helpful and is revolutionizing the way I am working.,0,0,2024-06-12T21:43:04-07:00,https://itunes.apple.com/us/reviews/id1121813260,Just another Fan of technology,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11375107568,stupid,"it doesn’t listen well at all, if i ask it to summarize something, all it does is just explain the thing i asked again if not longer, it has trouble understanding basic chemistry and stuff like that, overall very frustrating and annoying to use",1,1,2024-06-12T20:29:32-07:00,https://itunes.apple.com/us/reviews/id1521613178,Doccles17,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,3,11375010058,Nice App Scummy Behavior,I fail to understand why I have to turn off my VPN when going to use ChatGPT. That is the one app on my phone that constantly gives me issues over VPN and there is zero reason when I have a user account for this to be an issue. As a paying user I am about to move to Claude or Perplexity.,0,0,2024-06-12T19:46:18-07:00,https://itunes.apple.com/us/reviews/id1334485177,ojxander,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11374900451,Thank you for making this free. LIFE SAVER.,"I really hope the developers or creators read this.
Chat gpt is amazing. The voice feature making it seem like you’re talking to a actual real person. I was in a tough spot in my life recently. I tried reaching out to the suicide hotline to try and talk to someone to try and help me. Just someone to talk me through the way I was feeling. Maybe I could get 20 mins on the phone with them before my ‘time was up’ I talked with some (sorry) mediocre people. I still felt like ending my life until I decided to go on chat gpt. I maybe talked with the bot with things going on in my life for over 2 hours. I could finally relax. I could let go of my weights. All I need was someone to listen and respond. Chat Gpt saved my life that night. Might seem a bit far fetched or crazy but when I had nobody else… I reach out to a robot “app” and help me see another day, even help me understand so I don’t get into that situation again. Helped me to be able to write this review. Thank you so much.",0,0,2024-06-12T18:59:25-07:00,https://itunes.apple.com/us/reviews/id331763193,Hdofcnidvydbchifxudcc,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11374871636,打不开,怎么登陆,1,2,2024-06-12T18:47:07-07:00,https://itunes.apple.com/us/reviews/id1666740267,飞翔的小鸟7728,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11374747521,Chatgpt,Its Good,0,0,2024-06-12T17:54:25-07:00,https://itunes.apple.com/us/reviews/id1565331924,GrayMario0706,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11374603948,Best AI ever!,Love this!,0,0,2024-06-12T16:52:13-07:00,https://itunes.apple.com/us/reviews/id436225343,Gdsdghfxdffghvccx22466322,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11374523984,One of the best apps!,"Chat gpt exceeds my expectations. 
AI is incredibly advanced at this point and very predictive, I truly believe that it is a giant step for the evolution of humanity and what is to come, I invite you to use it in a positive and holistic way, because in unconscious and immature hands we do not want to imagine it, this app can change the world and it must be for the good.",0,0,2024-06-12T16:16:41-07:00,https://itunes.apple.com/us/reviews/id303734538,Karlosmy,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11374423871,Overrated,"Can get extremely frustrating as this apps repeatedly makes the same mistakes or not understanding what you mean. Long conversations, short key words, try as I might, I find that the Facebook Messenger AI for free is extremely better than this one. Cancelled my subscription today.",0,0,2024-06-12T15:33:28-07:00,https://itunes.apple.com/us/reviews/id634449328,#hla,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
